Date,PortfolioValue,Peak,Drawdown
2021-09-24,114915.33276468332,114915.33276468332,0.0
2021-09-27,114915.33276468332,114915.33276468332,0.0
2021-09-28,114915.33276468332,114915.33276468332,0.0
2021-09-29,114915.33276468332,114915.33276468332,0.0
2021-09-30,114915.33276468332,114915.33276468332,0.0
2021-10-01,114915.33276468332,114915.33276468332,0.0
2021-10-04,114915.33276468332,114915.33276468332,0.0
2021-10-05,114915.33276468332,114915.33276468332,0.0
2021-10-06,114915.33276468332,114915.33276468332,0.0
2021-10-07,114915.33276468332,114915.33276468332,0.0
2021-10-08,114915.33276468332,114915.33276468332,0.0
2021-10-11,114915.33276468332,114915.33276468332,0.0
2021-10-12,114915.33276468332,114915.33276468332,0.0
2021-10-13,114915.33276468332,114915.33276468332,0.0
2021-10-14,114915.33276468332,114915.33276468332,0.0
2021-10-15,114915.33276468332,114915.33276468332,0.0
2021-10-18,114915.33276468332,114915.33276468332,0.0
2021-10-19,114915.33276468332,114915.33276468332,0.0
2021-10-20,114915.33276468332,114915.33276468332,0.0
2021-10-21,114915.33276468332,114915.33276468332,0.0
2021-10-22,114915.33276468332,114915.33276468332,0.0
2021-10-25,114915.33276468332,114915.33276468332,0.0
2021-10-26,114915.33276468332,114915.33276468332,0.0
2021-10-27,114915.33276468332,114915.33276468332,0.0
2021-10-28,114915.33276468332,114915.33276468332,0.0
2021-10-29,114915.33276468332,114915.33276468332,0.0
2021-11-01,114915.33276468332,114915.33276468332,0.0
2021-11-02,114915.33276468332,114915.33276468332,0.0
2021-11-03,114915.33276468332,114915.33276468332,0.0
2021-11-04,114915.33276468332,114915.33276468332,0.0
2021-11-05,114309.14429556328,114915.33276468332,-0.5275087793213421
2021-11-08,113701.4129723211,114915.33276468332,-1.0563601593949334
2021-11-09,113969.11194693047,114915.33276468332,-0.8234069335990748
2021-11-10,111878.32062612969,114915.33276468332,-2.6428258662163415
2021-11-11,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-12,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-15,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-16,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-17,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-18,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-19,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-22,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-23,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-24,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-26,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-29,112469.11897616631,114915.33276468332,-2.128709659246445
2021-11-30,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-01,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-02,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-03,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-06,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-07,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-08,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-09,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-10,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-13,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-14,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-15,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-16,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-17,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-20,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-21,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-22,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-23,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-27,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-28,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-29,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-30,112469.11897616631,114915.33276468332,-2.128709659246445
2021-12-31,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-03,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-04,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-05,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-06,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-07,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-10,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-11,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-12,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-13,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-14,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-18,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-19,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-20,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-21,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-24,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-25,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-26,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-27,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-28,112469.11897616631,114915.33276468332,-2.128709659246445
2022-01-31,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-01,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-02,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-03,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-04,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-07,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-08,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-09,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-10,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-11,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-14,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-15,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-16,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-17,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-18,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-22,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-23,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-24,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-25,112469.11897616631,114915.33276468332,-2.128709659246445
2022-02-28,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-01,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-02,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-03,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-04,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-07,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-08,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-09,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-10,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-11,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-14,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-15,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-16,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-17,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-18,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-21,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-22,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-23,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-24,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-25,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-28,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-29,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-30,112469.11897616631,114915.33276468332,-2.128709659246445
2022-03-31,112469.11897616631,114915.33276468332,-2.128709659246445
2022-04-01,112469.11897616631,114915.33276468332,-2.128709659246445
2022-04-04,112469.11897616631,114915.33276468332,-2.128709659246445
2022-04-05,112469.11897616631,114915.33276468332,-2.128709659246445
2022-04-06,111988.18092495984,114915.33276468332,-2.5472247865456916
2022-04-07,112177.24073941297,114915.33276468332,-2.3827038214972154
2022-04-08,110927.07701260633,114915.33276468332,-3.470603666304392
2022-04-11,108280.34417874402,114915.33276468332,-5.773806180874075
2022-04-12,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-13,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-14,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-18,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-19,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-20,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-21,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-22,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-25,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-26,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-27,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-28,109511.03844293104,114915.33276468332,-4.702848777211368
2022-04-29,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-02,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-03,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-04,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-05,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-06,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-09,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-10,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-11,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-12,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-13,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-16,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-17,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-18,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-19,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-20,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-23,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-24,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-25,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-26,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-27,109511.03844293104,114915.33276468332,-4.702848777211368
2022-05-31,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-01,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-02,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-03,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-06,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-07,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-08,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-09,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-10,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-13,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-14,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-15,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-16,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-17,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-21,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-22,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-23,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-24,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-27,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-28,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-29,109511.03844293104,114915.33276468332,-4.702848777211368
2022-06-30,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-01,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-05,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-06,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-07,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-08,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-11,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-12,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-13,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-14,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-15,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-18,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-19,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-20,109511.03844293104,114915.33276468332,-4.702848777211368
2022-07-21,109931.00591382514,114915.33276468332,-4.337390608322726
2022-07-22,109075.00245008002,114915.33276468332,-5.0822898686311735
2022-07-25,108300.52715405951,114915.33276468332,-5.756242836775495
2022-07-26,107383.38285169135,114915.33276468332,-6.554347215280178
2022-07-27,107893.72641111186,114915.33276468332,-6.110243241387018
2022-07-28,107893.72641111186,114915.33276468332,-6.110243241387018
2022-07-29,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-01,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-02,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-03,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-04,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-05,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-08,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-09,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-10,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-11,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-12,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-15,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-16,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-17,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-18,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-19,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-22,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-23,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-24,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-25,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-26,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-29,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-30,107893.72641111186,114915.33276468332,-6.110243241387018
2022-08-31,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-01,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-02,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-06,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-07,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-08,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-09,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-12,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-13,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-14,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-15,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-16,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-19,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-20,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-21,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-22,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-23,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-26,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-27,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-28,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-29,107893.72641111186,114915.33276468332,-6.110243241387018
2022-09-30,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-03,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-04,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-05,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-06,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-07,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-10,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-11,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-12,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-13,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-14,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-17,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-18,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-19,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-20,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-21,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-24,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-25,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-26,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-27,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-28,107893.72641111186,114915.33276468332,-6.110243241387018
2022-10-31,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-01,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-02,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-03,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-04,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-07,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-08,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-09,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-10,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-11,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-14,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-15,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-16,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-17,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-18,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-21,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-22,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-23,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-25,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-28,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-29,107893.72641111186,114915.33276468332,-6.110243241387018
2022-11-30,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-01,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-02,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-05,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-06,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-07,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-08,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-09,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-12,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-13,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-14,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-15,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-16,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-19,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-20,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-21,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-22,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-23,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-27,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-28,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-29,107893.72641111186,114915.33276468332,-6.110243241387018
2022-12-30,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-03,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-04,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-05,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-06,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-09,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-10,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-11,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-12,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-13,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-17,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-18,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-19,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-20,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-23,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-24,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-25,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-26,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-27,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-30,107893.72641111186,114915.33276468332,-6.110243241387018
2023-01-31,107893.72641111186,114915.33276468332,-6.110243241387018
2023-02-01,107893.72641111186,114915.33276468332,-6.110243241387018
2023-02-02,107893.72641111186,114915.33276468332,-6.110243241387018
2023-02-03,107893.72641111186,114915.33276468332,-6.110243241387018
2023-02-06,107185.28266095836,114915.33276468332,-6.726735169060592
2023-02-07,109120.50269269664,114915.33276468332,-5.042695289281358
2023-02-08,107311.20514630992,114915.33276468332,-6.6171566799921075
2023-02-09,106615.29932355601,114915.33276468332,-7.222738029331224
2023-02-10,106860.90164899547,114915.33276468332,-7.009013437903218
2023-02-13,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-14,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-15,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-16,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-17,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-21,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-22,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-23,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-24,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-27,106701.00782381579,114915.33276468332,-7.148153987151855
2023-02-28,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-01,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-02,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-03,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-06,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-07,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-08,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-09,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-10,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-13,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-14,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-15,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-16,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-17,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-20,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-21,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-22,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-23,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-24,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-27,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-28,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-29,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-30,106701.00782381579,114915.33276468332,-7.148153987151855
2023-03-31,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-03,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-04,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-05,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-06,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-10,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-11,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-12,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-13,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-14,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-17,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-18,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-19,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-20,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-21,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-24,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-25,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-26,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-27,106701.00782381579,114915.33276468332,-7.148153987151855
2023-04-28,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-01,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-02,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-03,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-04,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-05,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-08,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-09,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-10,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-11,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-12,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-15,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-16,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-17,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-18,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-19,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-22,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-23,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-24,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-25,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-26,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-30,106701.00782381579,114915.33276468332,-7.148153987151855
2023-05-31,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-01,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-02,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-05,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-06,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-07,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-08,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-09,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-12,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-13,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-14,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-15,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-16,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-20,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-21,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-22,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-23,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-26,106701.00782381579,114915.33276468332,-7.148153987151855
2023-06-27,106701.00782381579,114915.33276468332,-7.148153987151855
